not_sold,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,num_bed,year_built,longitude,latitude,num_room,num_bath,living_area,house,plex,chalet,loft,condo,num_parking,accessible_buildings,family_quality,art_expos,emergency_shelters,emergency_water,Facilities,fire_stations,Cultural,Monuments,police_stations,Vacant,Free_Parking,askprice
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.5140589,45.590808,0,1,515.0,0,0,0,0,1,0,5,104,108,19,125,157,20,37,23,10,17,19,125000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2004,-73.57518209999999,45.64140339999999,0,1,0,0,0,0,0,1,0,4,88,39,18,120,0,14,28,11,8,0,17,239000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1988,-73.8587055,45.4878846,0,1,89.8,0,0,0,0,1,1,1,12,3,13,56,0,10,2,0,4,0,0,234500
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,-73.5607267,45.4963133,0,1,715.0,0,0,0,0,1,0,5,137,211,26,209,216,34,61,41,18,43,49,257000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1865,-72.5402367,46.3463228,0,2,199.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,698000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2012,-73.6171384,45.49637569999999,0,1,594.0,0,0,0,0,1,0,5,160,262,34,286,216,42,74,46,24,43,52,274900
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1985,-73.7239292,45.5330369,0,1,81.87,0,0,0,0,1,1,3,29,22,10,83,0,13,11,3,6,0,1,219000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2011,-73.5390965,45.473018,0,2,955.0,0,0,0,0,1,1,5,89,194,18,141,216,24,52,37,11,43,38,389000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2007,-73.85357669999999,45.4861376,0,2,129.7,0,0,0,0,1,2,1,12,3,13,56,0,10,2,0,4,0,0,319900
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2003,-73.5548542,45.498845,0,1,1200.0,0,0,0,0,1,1,4,133,207,25,201,216,34,61,41,18,43,49,495000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1900,-73.5305286,45.5541596,0,1,780.0,0,0,0,0,1,0,5,120,182,22,159,215,28,52,36,15,43,50,219900
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2006,-72.7640449,45.2131352,0,1,885.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,419000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2008,-73.66767279999999,45.5359086,0,2,78.5,0,0,0,0,1,1,5,102,96,26,187,11,28,43,14,16,4,38,270000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1925,-73.62910409999999,45.5269016,0,1,811.0,0,0,0,0,1,0,5,163,209,36,277,204,43,77,43,23,43,53,199000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2012,-73.6136333,45.6178547,0,1,700.0,0,0,0,0,1,1,3,102,52,18,141,0,22,32,18,12,0,29,189000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1925,-73.6292107,45.5268115,0,1,811.0,0,0,0,0,1,0,5,163,209,36,277,204,42,77,43,23,43,53,239000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1993,-73.5732371,45.48617970000001,0,2,0,0,0,0,0,1,1,5,132,212,25,217,216,36,62,41,18,43,44,345000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2010,-73.5551981,45.4967712,0,2,1438.0,0,0,0,0,1,1,4,130,207,25,198,216,34,61,41,17,43,49,749000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2006,-73.55335219999999,45.4495447,0,1,740.0,0,0,0,0,1,1,4,78,173,16,133,216,23,44,27,12,43,29,279000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1931,-73.6196437,45.4863147,0,2,1458.0,0,0,0,0,1,1,5,147,249,33,263,211,39,66,39,22,43,45,499000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1865,-72.5026639,45.8838281,0,1,81.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,359000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1998,-73.5535274,45.4981837,0,1,87.5,0,0,0,0,1,1,4,131,207,25,197,216,34,61,41,17,43,49,398000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2004,-73.54499570000002,45.4943628,0,2,1701.0,0,0,0,0,1,1,4,121,205,23,178,216,28,60,41,16,43,44,660000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2012,-73.53781409999999,45.471476,0,1,710.0,0,0,0,0,1,1,5,87,193,18,137,216,23,51,36,11,43,38,329000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1988,-73.539653,45.464499,0,2,1305.0,0,0,0,0,1,1,4,81,179,15,133,216,22,46,28,11,43,33,425000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1974,-73.5663994,45.5293917,0,2,1012.0,0,0,0,0,1,0,5,173,210,31,247,216,37,68,42,21,43,52,249999
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2005,-73.3679065,45.8206229,0,1,525.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,239000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2011,-73.7099674,45.5040242,0,1,93.8,0,0,0,0,1,13,5,55,77,19,113,0,18,20,9,9,0,2,359000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2013,-73.5966304,45.5447036,0,1,1125.0,0,0,0,0,1,0,5,179,216,35,272,216,44,72,44,24,43,52,259782
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2000,-73.5640033,45.552382,0,1,1046.0,0,0,0,0,1,0,7,161,207,32,230,216,39,64,42,21,43,52,279000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2011,-73.5503488,45.51311459999999,0,1,1065.0,0,0,0,0,1,1,4,152,208,27,210,216,35,67,41,20,43,52,619000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-73.5140942,45.5908189,0,1,1027.0,0,0,0,0,1,0,5,104,108,19,125,157,20,37,23,10,17,19,230000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1979,-73.58279379999999,45.49898049999999,0,2,1414.0,0,0,0,0,1,1,6,154,222,30,252,216,38,67,42,21,43,53,349000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1928,-73.62813249999999,45.4809348,0,1,1150.0,0,0,0,0,1,0,5,138,231,34,252,199,37,64,32,21,43,41,395000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-73.5141295,45.5908299,0,1,964.0,0,0,0,0,1,0,5,104,108,19,125,157,20,37,23,10,17,19,235000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2006,-73.5494676,45.4497285,0,2,1295.0,0,0,0,0,1,1,4,77,171,15,128,216,22,43,27,11,43,26,530000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1952,-73.62927859999999,45.501206,0,1,925.0,0,0,0,0,1,1,5,156,246,36,289,203,40,73,44,23,43,51,249000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1907,-72.1474021,45.2653074,0,1,830.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,299900
1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1932,-73.6302129,45.5034398,0,1,111.9,0,0,0,0,1,1,5,155,245,36,288,202,40,74,44,23,43,52,359000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1987,-73.82842,45.514997,0,1,0,0,0,0,0,1,1,3,12,3,11,52,0,9,2,0,4,0,0,172900
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2010,-73.55602259999999,45.5276389,0,1,921.0,0,0,0,0,1,0,5,163,209,29,229,216,36,66,42,19,43,52,285000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1926,-73.53626369999999,45.554195,0,1,770.0,0,0,0,0,1,0,6,128,186,22,173,216,32,52,39,18,43,50,199900
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1987,-73.5745663,45.5246386,0,1,84.2,0,0,0,0,1,1,4,176,213,31,255,216,40,71,42,22,43,53,284900
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-73.5832487,45.4810078,0,1,1029.0,0,0,0,0,1,0,5,134,214,29,228,216,36,65,41,18,43,45,399900
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2005,-73.61691669999999,45.5427239,0,1,685.7,0,0,0,0,1,0,5,176,209,37,273,210,43,71,43,25,43,52,209900
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2012,-73.6171384,45.49637569999999,0,1,594.0,0,0,0,0,1,0,5,160,262,34,286,216,42,74,46,24,43,52,279900
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2012,-73.6171384,45.49637569999999,0,1,597.0,0,0,0,0,1,0,5,160,262,34,286,216,42,74,46,24,43,52,284900
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-73.6117086,45.5194429,0,1,69.54,0,0,0,0,1,0,5,172,229,35,297,216,44,74,44,24,43,53,345000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2013,-74.0308834,45.8795078,0,2,108.4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,569000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2012,-73.6171384,45.49637569999999,0,1,617.0,0,0,0,0,1,0,5,160,262,34,286,216,42,74,46,24,43,52,284900
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1978,-73.5404609,45.4610184,0,2,1700.0,0,0,0,0,1,2,4,76,175,14,130,216,23,46,26,10,43,28,569000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2012,-73.6171384,45.49637569999999,0,1,664.0,0,0,0,0,1,0,5,160,262,34,286,216,42,74,46,24,43,52,284900
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2005,-73.5786366,45.4768729,0,2,1504.0,0,0,0,0,1,1,5,129,212,25,215,216,35,62,41,18,43,42,575000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1920,-73.5476113,45.514126,0,1,1036.0,0,0,0,0,1,1,4,148,207,27,205,216,34,65,41,18,43,52,499000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-73.5832487,45.4810078,0,1,979.0,0,0,0,0,1,0,5,134,214,29,228,216,36,65,41,18,43,45,310500
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2012,-73.6171384,45.49637569999999,0,1,591.0,0,0,0,0,1,0,5,160,262,34,286,216,42,74,46,24,43,52,279900
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2004,-73.36767619999999,45.8207961,0,1,567.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,260000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2003,-73.59911079999999,45.4767756,0,1,1301.0,0,0,0,0,1,1,5,131,236,30,231,216,36,65,43,18,43,42,635000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,-73.61099229999999,45.430223,0,1,41.7,0,0,0,0,1,0,3,73,152,21,136,71,22,38,16,10,31,26,129900
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2006,-73.5610265,45.4956265,0,1,750.0,0,0,0,0,1,0,5,137,212,26,208,216,34,62,41,17,43,49,269000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2012,-73.6171384,45.49637569999999,0,1,597.0,0,0,0,0,1,0,5,160,262,34,286,216,42,74,46,24,43,52,319900
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1979,-73.5823492,45.4988293,0,2,1340.0,0,0,0,0,1,1,6,153,221,30,252,216,38,66,42,21,43,53,430000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1934,-73.6210782,45.4764574,0,4,2600.0,0,0,0,0,1,2,5,133,236,33,247,207,35,63,33,19,43,41,679000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-73.6838731,45.5648264,0,1,695.0,0,0,0,0,1,0,5,78,46,17,138,0,19,32,8,12,0,25,229300
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2006,-73.5610265,45.4956265,0,1,982.0,0,0,0,0,1,1,5,137,212,26,208,216,34,62,41,17,43,49,350000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2004,-73.5758584,45.4926581,0,2,1264.0,0,0,0,0,1,1,5,144,216,27,228,216,38,63,42,20,43,50,569000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2003,-73.5986296,45.52084,0,1,900.0,0,0,0,0,1,1,5,177,224,36,291,216,43,75,44,22,43,53,339000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2005,-73.5494676,45.4497285,0,1,70.5,0,0,0,0,1,1,4,77,171,15,128,216,22,43,27,11,43,26,299000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2008,-73.5542336,45.4476776,0,2,1260.0,0,0,0,0,1,1,4,76,172,16,129,216,23,43,27,11,43,28,499000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1935,-73.6359147,45.4843415,0,2,1500.0,0,0,0,0,1,1,5,134,230,33,251,182,36,64,34,21,40,41,659000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-73.68409020000001,45.56469209999999,0,1,618.0,0,0,0,0,1,0,5,78,46,17,139,0,19,32,8,12,0,25,221000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,-73.6171384,45.49637569999999,0,1,420.0,0,0,0,0,1,0,5,160,262,34,286,216,42,74,46,24,43,52,194900
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2004,-73.8728792,45.47222499999999,0,1,102.3,0,0,0,0,1,1,1,12,3,13,57,0,11,2,0,4,0,0,219900
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2012,-73.6171384,45.49637569999999,0,1,591.0,0,0,0,0,1,0,5,160,262,34,286,216,42,74,46,24,43,52,234900
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2002,-73.6234978,45.5341329,0,2,0,0,0,0,0,1,0,5,170,211,37,279,210,44,73,43,23,43,53,315000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2012,-73.6173758,45.46677649999999,0,1,837.0,0,0,0,0,1,0,5,122,229,31,229,206,32,59,32,19,43,39,199000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1979,-73.5802144,45.5079658,0,2,1263.0,0,0,0,0,1,1,5,158,220,29,250,216,39,67,42,20,43,53,435000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1910,-71.28657749999999,46.8523601,0,1,105.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,449000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-73.5894158,45.5244844,0,1,121.9,0,0,0,0,1,0,5,177,221,33,273,216,43,73,44,23,43,53,388000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2012,-73.6171384,45.49637569999999,0,1,597.0,0,0,0,0,1,0,5,160,262,34,286,216,42,74,46,24,43,52,254900
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2012,-73.6173758,45.46677649999999,0,2,936.0,0,0,0,0,1,0,5,122,229,31,229,206,32,59,32,19,43,39,249000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2006,-73.561948,45.4861154,0,1,979.52,0,0,0,0,1,1,5,129,211,25,208,216,36,62,41,17,43,44,350000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2012,-73.6171384,45.49637569999999,0,1,658.0,0,0,0,0,1,0,5,160,262,34,286,216,42,74,46,24,43,52,262900
1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1935,-73.635916,45.4843421,0,2,1500.0,0,0,0,0,1,1,5,134,230,33,251,182,36,64,34,21,40,41,659000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2012,-73.6173758,45.46677649999999,0,2,1077.0,0,0,0,0,1,0,5,122,229,31,229,206,32,59,32,19,43,39,255000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1906,-73.535601,45.5596501,0,1,76.5,0,0,0,0,1,1,6,128,184,23,165,215,29,52,37,17,43,50,244000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1924,-73.6255113,45.4752374,0,1,115.4,0,0,0,0,1,0,5,133,229,33,242,199,35,63,32,20,43,41,395000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1926,-73.5724398,45.500341,0,1,958.0,0,0,0,0,1,0,5,150,218,28,237,216,38,64,42,20,43,52,299500
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2009,-73.566679,45.5048118,0,1,900.0,0,0,0,0,1,1,4,150,212,28,228,216,36,63,42,19,43,52,359000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2012,-73.6173758,45.46677649999999,0,1,935.0,0,0,0,0,1,0,5,122,229,31,229,206,32,59,32,19,43,39,315000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1987,-73.5460398,45.6137532,0,1,72.8,0,0,0,0,1,1,5,115,64,24,153,84,21,38,13,11,7,20,209000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2009,-73.577044,45.4613282,0,1,64.8,0,0,0,0,1,0,4,113,201,26,191,216,31,55,33,17,43,39,214900
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2002,-73.56273329999999,45.5029343,0,1,1048.0,0,0,0,0,1,0,4,146,211,28,221,216,34,63,41,19,43,52,349000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1997,-73.5901612,45.5259813,0,1,73.7,0,0,0,0,1,0,5,178,221,34,276,216,43,72,44,23,43,53,224900
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2000,-75.7420374,45.4563614,0,1,91.1,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,324900
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2008,-73.58510129999999,45.48173999999999,0,1,857.0,0,0,0,0,1,1,5,135,215,30,228,216,36,65,41,18,43,45,349000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1995,-73.5494441,45.4642849,0,1,750.0,0,0,0,0,1,1,4,97,183,18,154,216,24,48,30,14,43,38,255000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1910,-73.5446654,45.5486,0,1,800.0,0,0,0,0,1,0,7,144,196,27,192,216,33,56,40,20,43,50,215000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1910,-73.586901,45.48064,0,1,1550.0,0,0,0,0,1,1,6,136,230,30,225,216,36,66,43,18,43,45,439000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1987,-73.5403151,45.4661114,0,2,1265.0,0,0,0,0,1,1,5,85,181,16,137,216,22,47,29,11,43,36,399000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2004,-73.8563582,45.4878071,0,1,91.4,0,0,0,0,1,0,1,12,3,13,56,0,10,2,0,4,0,0,229900
1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1945,-73.6287349,45.4895886,0,1,120.0,0,0,0,0,1,1,5,145,235,34,265,201,37,67,36,22,43,43,415000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1948,-73.6219462,45.5293437,0,1,975.0,0,0,0,0,1,37,5,166,214,35,281,210,44,76,43,23,43,53,328500
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2010,-73.5348313,45.6134918,0,1,934.0,0,0,0,0,1,0,4,110,52,23,136,64,21,35,12,10,7,19,214900
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1978,-73.67253889999999,45.5202936,0,1,800.0,0,0,0,0,1,0,5,97,139,24,184,13,24,37,16,14,5,31,207000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2004,-73.56648899999999,45.51913709999999,0,2,1305.0,0,0,0,0,1,1,4,169,211,29,241,216,38,68,42,20,43,52,397000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1949,-73.6331486,45.4763619,0,2,1300.0,0,0,0,0,1,2,5,130,229,32,239,179,35,62,32,21,38,41,535000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-73.58498759999999,45.4981557,0,2,1137.0,0,0,0,0,1,1,6,153,222,30,256,216,39,67,42,20,43,53,435750
1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,-73.58498759999999,45.4981557,0,1,1365.0,0,0,0,0,1,1,6,153,222,30,256,216,39,67,42,20,43,53,522750
1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-73.58498759999999,45.4981557,0,2,1801.0,0,0,0,0,1,1,6,153,222,30,256,216,39,67,42,20,43,53,661250
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1987,-73.8476366,45.4906045,0,1,0,0,0,0,0,1,0,1,12,3,13,55,0,9,2,0,4,0,0,189000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1950,-73.58498759999999,45.4981557,0,1,1077.0,0,0,0,0,1,1,6,153,222,30,256,216,39,67,42,20,43,53,384500
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1994,-73.5494441,45.4642849,0,2,768.0,0,0,0,0,1,2,4,97,183,18,154,216,24,48,30,14,43,38,279000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2003,-73.5695695,45.4921554,0,1,913.0,0,0,0,0,1,0,5,140,214,27,221,216,37,63,41,18,43,50,339000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1910,-73.57330619999999,45.4809483,0,2,1634.0,0,0,0,0,1,1,5,130,212,24,213,216,35,62,41,18,43,43,625000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2005,-73.62038059999999,45.48015179999999,0,2,1190.0,0,0,0,0,1,1,5,138,236,33,251,209,36,63,33,21,43,41,575000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2007,-73.5495473,45.5122504,0,2,1328.0,0,0,0,0,1,1,4,146,208,27,203,216,35,67,41,19,43,52,695000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2010,-71.0223306,46.4446832,0,1,760.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,235000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2007,-73.56693229999999,45.49433639999999,0,1,819.0,0,0,0,0,1,1,5,140,213,27,219,216,37,62,41,18,43,49,409000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2003,-73.56541539999999,45.5080116,0,1,615.0,0,0,0,0,1,0,4,153,211,28,231,216,35,64,42,19,43,52,265000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2004,-73.56939729999999,45.51264219999999,0,1,1089.3,0,0,0,0,1,0,4,165,212,30,241,216,38,66,42,20,43,52,178000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2008,-73.6807275,45.5298898,0,2,1051.6,0,0,0,0,1,1,5,88,64,21,162,4,24,36,12,13,0,28,299000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1988,-73.6946701,45.44295779999999,0,1,65.4,0,0,0,0,1,1,5,50,79,19,114,0,14,21,4,7,0,2,174900
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,-73.5595244,45.49507089999999,0,1,631.0,0,0,0,0,1,0,5,135,211,26,204,216,34,62,41,17,43,49,269000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2003,-73.5696411,45.5076899,0,1,0,0,0,0,0,1,0,4,154,212,29,234,216,37,64,42,19,43,52,459000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2013,-73.53781409999999,45.471476,0,2,1000.0,0,0,0,0,1,2,5,87,193,18,137,216,23,51,36,11,43,38,499000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2011,-73.5678351,45.4815303,0,1,417.0,0,0,0,0,1,0,5,130,212,23,207,216,36,62,41,18,43,43,169900
1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1927,-73.6146706,45.4793418,0,2,235.8,0,0,0,0,1,1,5,137,245,33,247,215,36,64,35,19,43,41,639000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1986,-73.5745354,45.5185807,0,1,732.0,0,0,0,0,1,1,4,171,212,29,253,216,39,69,42,21,43,53,325000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1985,-73.5682901,45.49291239999999,0,1,950.0,0,0,0,0,1,0,5,139,213,27,221,216,37,62,41,19,43,50,299000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2013,-73.6501723,45.49725859999999,0,2,0,0,0,0,0,1,1,5,134,205,32,244,119,35,63,27,21,33,42,384000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2008,-73.65288,45.500091,0,1,94.7,0,0,0,0,1,1,6,131,201,31,241,107,36,60,26,21,29,42,345000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1995,-73.5494441,45.4642849,0,1,835.0,0,0,0,0,1,0,4,97,183,18,154,216,24,48,30,14,43,38,243000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2006,-73.55335219999999,45.4495447,0,2,1022.0,0,0,0,0,1,1,4,78,173,16,133,216,23,44,27,12,43,29,379000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2006,-73.7095859,45.51457800000001,0,2,1036.0,0,0,0,0,1,1,5,54,75,18,117,0,18,17,9,10,0,2,398000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2005,-73.587919,45.4724561,0,1,102.4,0,0,0,0,1,0,4,126,222,27,215,216,33,64,42,18,43,42,362000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2012,-71.9868694,46.0523471,0,2,880.99,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,368000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1981,-73.5430188,45.45893359999999,0,2,1045.0,0,0,0,0,1,1,4,80,175,14,131,216,23,45,26,12,43,28,299900
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2003,-73.5650514,45.5084756,0,1,79.7,0,0,0,0,1,1,4,153,211,29,231,216,36,65,42,19,43,52,370000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-73.5688808,45.5137307,0,1,616.0,0,0,0,0,1,0,4,165,212,29,243,216,37,68,42,20,43,52,187900
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1910,-73.5360266,45.5558505,0,1,69.6,0,0,0,0,1,1,6,128,185,22,168,216,32,52,39,18,43,50,223000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-73.56228190000002,45.53310279999999,0,1,611.0,0,0,0,0,1,0,5,168,209,30,240,216,37,68,42,20,43,52,189400
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1985,-73.56956110000002,45.5128451,0,1,730.0,0,0,0,0,1,0,4,165,212,30,242,216,38,68,42,20,43,52,239900
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2002,-73.548627,45.4505548,0,2,1383.0,0,0,0,0,1,2,4,77,173,15,129,216,22,43,27,11,43,26,549000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-73.56228190000002,45.53310279999999,0,1,616.0,0,0,0,0,1,0,5,168,209,30,240,216,37,68,42,20,43,52,191000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-73.56769419999999,45.5159069,0,1,616.0,0,0,0,0,1,0,4,167,211,29,243,216,37,68,42,20,43,52,197100
